dataset,embedding,clf,coverage,negative_protocol,test_pos_cosine_mean,test_neg_cosine_mean,test_cosine_delta,test_pos_l2_mean,test_neg_l2_mean,test_l2_delta,auroc,auprc,random_auprc_baseline,test_positive_ratio,test_negative_to_positive_ratio,auprc_lift,auprc_gain,precision_at_k,recall_at_k,f1,specificity,delta_auprc_vs_baseline,lift_ratio_vs_baseline,delta_precision_at_k_vs_baseline,delta_recall_at_k_vs_baseline
mHSC-E_STRING_1000,cl_v7_fair,mlp,917/1000,full_candidate,0.2206428945064544,0.0349653549492359,0.1856775395572185,1.1791555881500244,1.295967936515808,0.1168123483657836,0.894243361587595,0.5349049779222365,0.0152072602403728,0.0152072602403728,64.75806451612904,35.17431604820906,0.5196977176818637,0.521505376344086,0.521505376344086,0.5147058823529411,0.9986716479867164,-0.005398829085289214,0.9900077900335542,0.016129032258064502,0.016129032258064502
mHSC-GM_Specific_500,cl_v7_fair,lr,449/500,tf_stratified_1to10,0.0283384323120117,0.0213068909943103,0.0070315413177013,1.361397385597229,1.3876066207885742,0.0262092351913452,0.7736872286898185,0.8061371079397457,0.5530864197530864,0.5530864197530864,0.8080357142857143,1.457524681766058,0.2530506881866593,0.7232142857142857,0.7232142857142857,0.7465535524920467,0.6049723756906077,0.0374989744968357,1.048786253069268,0.017857142857142794,0.017857142857142794
mHSC-GM_Specific_500,cl_v7_fair,mlp,449/500,tf_stratified_1to10,0.0283384323120117,0.0213068909943103,0.0070315413177013,1.361397385597229,1.3876066207885742,0.0262092351913452,0.7763355860299921,0.8070321266836306,0.5530864197530864,0.5530864197530864,0.8080357142857143,1.4591429076199571,0.2539457069305442,0.7299107142857143,0.7299107142857143,0.7546777546777547,0.5828729281767956,0.022827677015459957,1.029109343902753,-0.0022321428571427937,-0.0022321428571427937
mHSC-GM_Specific_500,cl_v7_fair,lr,449/500,full_candidate,0.0283384323120117,0.0165176782757043,0.0118207540363073,1.361397385597229,1.4014784097671509,0.0400810241699218,0.7814319011444356,0.8104687413154119,0.5530864197530864,0.5530864197530864,0.8080357142857143,1.4653564296104546,0.2573823215623255,0.734375,0.734375,0.7510729613733905,0.6298342541436464,0.030883695765125396,1.0396155569445606,0.022321428571428603,0.022321428571428603
mHSC-GM_Specific_500,cl_v7_fair,mlp,449/500,full_candidate,0.0283384323120117,0.0165176782757043,0.0118207540363073,1.361397385597229,1.4014784097671509,0.0400810241699218,0.7778832872928176,0.8099857888483176,0.5530864197530864,0.5530864197530864,0.8080357142857143,1.4644832343016458,0.2568993690952312,0.7276785714285714,0.7276785714285714,0.750795334040297,0.6104972375690608,0.00035179160378528973,1.0004345069562082,-0.017857142857142905,-0.017857142857142905
mHSC-GM_Specific_1000,cl_v7_fair,lr,895/1000,tf_stratified_1to10,0.0224541835486888,0.0149169266223907,0.0075372569262981,1.3426823616027832,1.3669341802597046,0.0242518186569213,0.8158296827379298,0.8596724190851736,0.5780287474332649,0.5780287474332649,0.7300177619893428,1.4872485545096963,0.2816436716519086,0.7797513321492007,0.7797513321492007,0.7846332945285215,0.6763990267639902,0.006266079071683306,1.007342433232432,-0.001776198934280715,-0.001776198934280715
mHSC-GM_Specific_1000,cl_v7_fair,mlp,895/1000,tf_stratified_1to10,0.0224541835486888,0.0149169266223907,0.0075372569262981,1.3426823616027832,1.3669341802597046,0.0242518186569213,0.820959723644766,0.8721283423163766,0.5780287474332649,0.5780287474332649,0.7300177619893428,1.5087975229416533,0.2940995948831116,0.7744227353463587,0.7744227353463587,0.7697841726618705,0.7055961070559611,0.011046228727875418,1.01282831051018,0.001184132622853662,0.001184132622853662
mHSC-GM_Specific_1000,cl_v7_fair,lr,895/1000,full_candidate,0.0224541835486888,0.0218560993671417,0.0005980841815471,1.3426823616027832,1.3346222639083862,-0.0080600976943969,0.8744752708077953,0.8619391573721901,0.4875866050808314,0.4875866050808314,1.0509177027827117,1.7677662765762383,0.3743525522913586,0.7862640615748964,0.7862640615748964,0.7899796096708418,0.7814084507042254,0.0075772357528200995,1.008868882801399,0.010065127294256904,0.010065127294256904
mHSC-GM_Specific_1000,cl_v7_fair,mlp,895/1000,full_candidate,0.0224541835486888,0.0218560993671417,0.0005980841815471,1.3426823616027832,1.3346222639083862,-0.0080600976943969,0.8823178979144256,0.8742354160580368,0.4875866050808314,0.4875866050808314,1.0509177027827117,1.792984891193037,0.3866488109772054,0.7904085257548845,0.7904085257548845,0.7906564163217031,0.7994366197183098,0.014437708010294426,1.0167919824339573,0.010065127294256904,0.010065127294256904
mHSC-GM_Non-Specific_500,cl_v7_fair,lr,449/500,tf_stratified_1to10,0.114689752459526,0.0006800389965064,0.1140097134630195,1.2963186502456665,1.3917206525802612,0.0954020023345947,0.7071334648257727,0.3426838345250904,0.0909090909090909,0.0909090909090909,10.0,3.769522179775995,0.2517747436159995,0.358974358974359,0.358974358974359,0.3333333333333333,0.9076923076923076,0.056138528512059194,1.1959150170462265,0.02564102564102566,0.02564102564102566
mHSC-GM_Non-Specific_500,cl_v7_fair,mlp,449/500,tf_stratified_1to10,0.114689752459526,0.0006800389965064,0.1140097134630195,1.2963186502456665,1.3917206525802612,0.0954020023345947,0.601939513477975,0.2055955790018359,0.0909090909090909,0.0909090909090909,10.0,2.261551369020195,0.114686488092745,0.2307692307692307,0.2307692307692307,0.05,1.0,-0.05972102029166049,0.7749065816059387,0.0,0.0
mHSC-GM_Non-Specific_500,cl_v7_fair,lr,449/500,full_candidate,0.114689752459526,0.0196563061326742,0.0950334463268518,1.2963186502456665,1.3662407398223877,0.0699220895767211,0.7984183758168455,0.256281795628682,0.0224395857307249,0.0224395857307249,43.56410256410256,11.420968225708993,0.233842209897957,0.282051282051282,0.282051282051282,0.2933333333333333,0.985285462036492,0.04223739410005237,1.197330057681527,0.025641025641025605,0.025641025641025605
mHSC-GM_Non-Specific_500,cl_v7_fair,mlp,449/500,full_candidate,0.114689752459526,0.0196563061326742,0.0950334463268518,1.2963186502456665,1.3662407398223877,0.0699220895767211,0.7564178023271607,0.0978091855508352,0.0224395857307249,0.0224395857307249,43.56410256410256,4.358778576598772,0.0753695998201102,0.1025641025641025,0.1025641025641025,0.0,1.0,-0.012281803114522191,0.8884395238573514,0.025641025641025605,0.025641025641025605
mHSC-GM_Non-Specific_1000,cl_v7_fair,lr,895/1000,tf_stratified_1to10,0.1122954189777374,0.0111353937536478,0.1011600252240896,1.2836424112319946,1.346267580986023,0.0626251697540283,0.7493366802082989,0.2993262654980207,0.0936431989063568,0.0936431989063568,9.67883211678832,3.1964549373985713,0.2056830665916639,0.3722627737226277,0.3722627737226277,0.3687943262411347,0.9298642533936652,-0.01087167603026401,0.9649524559166918,0.036496350364963515,0.036496350364963515
mHSC-GM_Non-Specific_1000,cl_v7_fair,mlp,895/1000,tf_stratified_1to10,0.1122954189777374,0.0111353937536478,0.1011600252240896,1.2836424112319946,1.346267580986023,0.0626251697540283,0.7615351587013244,0.4138566818309501,0.0936431989063568,0.0936431989063568,9.67883211678832,4.419506025683796,0.3202134829245933,0.4014598540145985,0.4014598540145985,0.3492063492063492,0.9856711915535444,0.08759646194018877,1.268486492069177,0.0948905109489051,0.0948905109489051
mHSC-GM_Non-Specific_1000,cl_v7_fair,lr,895/1000,full_candidate,0.1122954189777374,0.0274193696677684,0.0848760493099689,1.2836424112319946,1.310846209526062,0.0272037982940673,0.8546512170785845,0.2090679454460761,0.0123635050988177,0.0123635050988177,79.88321167883211,16.91008688677363,0.1967044403472583,0.2481751824817518,0.2481751824817518,0.231578947368421,0.9971673976608189,0.009586235546161503,1.048055711729016,0.007299270072992692,0.007299270072992692
mHSC-GM_Non-Specific_1000,cl_v7_fair,mlp,895/1000,full_candidate,0.1122954189777374,0.0274193696677684,0.0848760493099689,1.2836424112319946,1.310846209526062,0.0272037982940673,0.8536274250864386,0.2412370505662505,0.0123635050988177,0.0123635050988177,79.88321167883211,19.512027425727318,0.2288735454674328,0.2408759124087591,0.2408759124087591,0.2823529411764706,0.9991776315789472,-0.02521880549942279,0.9053546584721818,-0.021897810218978075,-0.021897810218978075
mHSC-GM_STRING_500,cl_v7_fair,lr,449/500,tf_stratified_1to10,0.1975899189710617,0.0257031600922346,0.1718867588788271,1.1838315725326538,1.333081603050232,0.1492500305175781,0.7795005202913632,0.2873417452452384,0.0909090909090909,0.0909090909090909,10.0,3.1607591976976233,0.1964326543361475,0.3548387096774194,0.3548387096774194,0.3333333333333333,0.9387096774193548,0.013392688308959011,1.0488875138273397,0.12903225806451618,0.12903225806451618
mHSC-GM_STRING_500,cl_v7_fair,mlp,449/500,tf_stratified_1to10,0.1975899189710617,0.0257031600922346,0.1718867588788271,1.1838315725326538,1.333081603050232,0.1492500305175781,0.78210197710718,0.3999395812539025,0.0909090909090909,0.0909090909090909,10.0,4.399335393792928,0.3090304903448115,0.3548387096774194,0.3548387096774194,0.1764705882352941,1.0,0.14148607939995828,1.547433400534515,0.19354838709677427,0.19354838709677427
mHSC-GM_STRING_500,cl_v7_fair,lr,449/500,full_candidate,0.1975899189710617,0.0201818160712718,0.1774081028997898,1.1838315725326538,1.331176996231079,0.1473454236984253,0.7916516848161085,0.0883599741243927,0.012190326386158,0.012190326386158,81.03225806451613,7.248368199946198,0.0761696477382346,0.1935483870967742,0.1935483870967742,0.1481481481481481,0.992436305732484,-0.029367495162979,0.7505467896256802,-0.032258064516129004,-0.032258064516129004
mHSC-GM_STRING_500,cl_v7_fair,mlp,449/500,full_candidate,0.1975899189710617,0.0201818160712718,0.1774081028997898,1.1838315725326538,1.331176996231079,0.1473454236984253,0.8361991473186767,0.2168529603060968,0.012190326386158,0.012190326386158,81.03225806451613,17.788938001884123,0.2046626339199387,0.2580645161290322,0.2580645161290322,0.1212121212121212,1.0,0.02087658984839319,1.1065260561752204,0.032258064516129004,0.032258064516129004
mHSC-GM_STRING_1000,cl_v7_fair,lr,895/1000,tf_stratified_1to10,0.175418809056282,0.0391052104532718,0.1363135986030101,1.2043839693069458,1.3026537895202637,0.0982698202133178,0.8362598401538368,0.4348582306219004,0.0909090909090909,0.0909090909090909,10.0,4.783440536840905,0.3439491397128095,0.4263565891472868,0.4263565891472868,0.4444444444444444,0.931782945736434,-0.03872031349736904,0.9182388772080489,-0.03875968992248058,-0.03875968992248058
mHSC-GM_STRING_1000,cl_v7_fair,mlp,895/1000,tf_stratified_1to10,0.175418809056282,0.0391052104532718,0.1363135986030101,1.2043839693069458,1.3026537895202637,0.0982698202133178,0.893720329307133,0.6204571556616272,0.0909090909090909,0.0909090909090909,10.0,6.825028712277899,0.5295480647525362,0.5503875968992248,0.5503875968992248,0.5196078431372549,0.9829457364341084,0.0031834991918043842,1.0051573546974462,-0.03100775193798455,-0.03100775193798455
mHSC-GM_STRING_1000,cl_v7_fair,lr,895/1000,full_candidate,0.175418809056282,0.0289945062249898,0.1464243028312921,1.2043839693069458,1.2943198680877686,0.0899358987808227,0.8684143947213958,0.3578139284795123,0.0098091399893544,0.0098091399893544,100.94573643410853,36.4776044452254,0.3480047884901579,0.3565891472868217,0.3565891472868217,0.4042553191489361,0.9983873444939332,0.02775487937123783,1.0840906481619688,0.007751937984496082,0.007751937984496082
mHSC-GM_STRING_1000,cl_v7_fair,mlp,895/1000,full_candidate,0.175418809056282,0.0289945062249898,0.1464243028312921,1.2043839693069458,1.2943198680877686,0.0899358987808227,0.866470159622535,0.4202743092729329,0.0098091399893544,0.0098091399893544,100.94573643410853,42.84517396316553,0.4104651692835785,0.4108527131782946,0.4108527131782946,0.4699453551912568,0.9991552756872984,0.032172839260865616,1.082898009275423,-0.007751937984496138,-0.007751937984496138
mHSC-L_Specific_500,cl_v7_fair,lr,442/500,tf_stratified_1to10,0.0216992907226085,0.011175469495356,0.0105238212272524,1.3754802942276,1.3921858072280884,0.0167055130004882,0.7649147727272728,0.8153604710450115,0.588865096359743,0.588865096359743,0.6981818181818182,1.3846303271928013,0.2264953746852684,0.7563636363636363,0.7563636363636363,0.7462422634836428,0.5859375,0.005823254542256517,1.0071933129491109,0.014545454545454528,0.014545454545454528
mHSC-L_Specific_500,cl_v7_fair,mlp,442/500,tf_stratified_1to10,0.0216992907226085,0.011175469495356,0.0105238212272524,1.3754802942276,1.3921858072280884,0.0167055130004882,0.7932149621212121,0.8469270263424902,0.588865096359743,0.588865096359743,0.6981818181818182,1.4382360774616105,0.2580619299827471,0.769090909090909,0.769090909090909,0.7667560321715817,0.6354166666666666,0.02128206947478606,1.0257762968183384,0.012727272727272698,0.012727272727272698
mHSC-L_Specific_500,cl_v7_fair,lr,442/500,full_candidate,0.0216992907226085,0.0134344287216663,0.0082648620009422,1.3754802942276,1.392101526260376,0.0166212320327758,0.7631818181818182,0.821015966879336,0.5926724137931034,0.5926724137931034,0.6872727272727273,1.3852778495709523,0.2283435530862325,0.7436363636363637,0.7436363636363637,0.7539543057996485,0.5793650793650794,-0.0043091963009438405,0.9947787896296061,-0.025454545454545396,-0.025454545454545396
mHSC-L_Specific_500,cl_v7_fair,mlp,442/500,full_candidate,0.0216992907226085,0.0134344287216663,0.0082648620009422,1.3754802942276,1.392101526260376,0.0166212320327758,0.8033549783549784,0.8454346403213056,0.5926724137931034,0.5926724137931034,0.6872727272727273,1.4264788113057665,0.2527622265282021,0.7727272727272727,0.7727272727272727,0.7907742998352554,0.5132275132275133,0.011686979453857105,1.0140174059879195,0.014545454545454528,0.014545454545454528
mHSC-L_Specific_1000,cl_v7_fair,lr,898/1000,tf_stratified_1to10,0.0162823237478733,0.0217044241726398,-0.0054221004247665,1.357598066329956,1.3508163690567017,-0.0067816972732543,0.8155697759076671,0.8789897524448803,0.6237298266586969,0.6237298266586969,0.603258265452803,1.4092475858555678,0.2552599257861834,0.7958792525155726,0.7958792525155726,0.8073182028716999,0.6123907863383637,0.004565595593879257,1.0052212596805663,0.0009583133684715195,0.0009583133684715195
mHSC-L_Specific_1000,cl_v7_fair,mlp,898/1000,tf_stratified_1to10,0.0162823237478733,0.0217044241726398,-0.0054221004247665,1.357598066329956,1.3508163690567017,-0.0067816972732543,0.8223873877131135,0.8831298632087698,0.6237298266586969,0.6237298266586969,0.603258265452803,1.4158852526576637,0.2594000365500729,0.80067081935793,0.80067081935793,0.8077188146106133,0.596505162827641,0.003131711577980534,1.0035587706317075,0.006708193579300414,0.006708193579300414
mHSC-L_Specific_1000,cl_v7_fair,lr,898/1000,full_candidate,0.0162823237478733,0.0290147438645362,-0.0127324201166629,1.357598066329956,1.3373552560806274,-0.0202428102493286,0.8603393932093331,0.8855188960252686,0.5649702219815917,0.5649702219815917,0.7700047915668423,1.567372688987706,0.3205486740436768,0.8011499760421658,0.8011499760421658,0.8075489282385834,0.7062850031113876,0.004019285622993474,1.004559599999323,-0.0009583133684715195,-0.0009583133684715195
mHSC-L_Specific_1000,cl_v7_fair,mlp,898/1000,full_candidate,0.0162823237478733,0.0290147438645362,-0.0127324201166629,1.357598066329956,1.3373552560806274,-0.0202428102493286,0.8676463090175977,0.8930990722467241,0.5649702219815917,0.5649702219815917,0.7700047915668423,1.5807896372206034,0.3281288502651324,0.8054623862002875,0.8054623862002875,0.8184670551322277,0.6583696328562539,0.010900062510161623,1.0123555596751537,0.001916626736943039,0.001916626736943039
mHSC-L_Non-Specific_500,cl_v7_fair,lr,442/500,tf_stratified_1to10,0.1495570987462997,0.0042640175670385,0.1452930811792612,1.283367156982422,1.384666919708252,0.10129976272583,0.7202268431001891,0.2705570799517044,0.0909090909090909,0.0909090909090909,10.0,2.976127879468749,0.1796479890426135,0.3260869565217391,0.3260869565217391,0.3298969072164948,0.9239130434782608,-0.011762392407372702,0.958336588301595,0.0,0.0
mHSC-L_Non-Specific_500,cl_v7_fair,mlp,442/500,tf_stratified_1to10,0.1495570987462997,0.0042640175670385,0.1452930811792612,1.283367156982422,1.384666919708252,0.10129976272583,0.6915879017013232,0.2646683504858214,0.0909090909090909,0.0909090909090909,10.0,2.9113518553440354,0.1737592595767304,0.1739130434782608,0.1739130434782608,0.1886792452830188,0.9956521739130436,0.0008331427815116976,1.0031578150193108,-0.04347826086956519,-0.04347826086956519
mHSC-L_Non-Specific_500,cl_v7_fair,lr,442/500,full_candidate,0.1495570987462997,0.0209442898631095,0.1286128088831901,1.283367156982422,1.3608428239822388,0.0774756669998169,0.7939173744616347,0.2582625913447291,0.0248246087425796,0.0248246087425796,39.28260869565217,10.40349090786485,0.2334379826021495,0.3043478260869565,0.3043478260869565,0.3076923076923077,0.9828444936358606,0.10680682649171983,1.7052014599469216,0.08695652173913049,0.08695652173913049
mHSC-L_Non-Specific_500,cl_v7_fair,mlp,442/500,full_candidate,0.1495570987462997,0.0209442898631095,0.1286128088831901,1.283367156982422,1.3608428239822388,0.0774756669998169,0.8526021991771131,0.2204567504722359,0.0248246087425796,0.0248246087425796,39.28260869565217,8.880573013588112,0.1956321417296563,0.2608695652173913,0.2608695652173913,0.0416666666666666,0.9994465965688988,0.09445099836142529,1.7495768786679218,0.08695652173913049,0.08695652173913049
mHSC-L_Non-Specific_1000,cl_v7_fair,lr,898/1000,tf_stratified_1to10,0.0897511094808578,0.0132579179480671,0.0764931915327906,1.2984716892242432,1.3518149852752686,0.0533432960510253,0.7241236285206578,0.2638449262028766,0.0927272727272727,0.0927272727272727,9.784313725490197,2.845386459050631,0.1711176534756039,0.3071895424836601,0.3071895424836601,0.2733812949640288,0.9418837675350702,-0.010334402131125409,0.9623078727564167,-0.01307189542483661,-0.01307189542483661
mHSC-L_Non-Specific_1000,cl_v7_fair,mlp,898/1000,tf_stratified_1to10,0.0897511094808578,0.0132579179480671,0.0764931915327906,1.2984716892242432,1.3518149852752686,0.0533432960510253,0.767137761361503,0.3700458220181113,0.0927272727272727,0.0927272727272727,9.784313725490197,3.990690237450221,0.2773185492908386,0.3856209150326797,0.3856209150326797,0.2513089005235602,0.9906479625918504,0.09350910767298404,1.3381435549866318,0.0784313725490196,0.0784313725490196
mHSC-L_Non-Specific_1000,cl_v7_fair,lr,898/1000,full_candidate,0.0897511094808578,0.0319862775504589,0.0577648319303989,1.2984716892242432,1.3043112754821775,0.0058395862579345,0.8415999586840883,0.1624684080819035,0.0132547864506627,0.0132547864506627,74.44444444444444,12.257338787512534,0.1492136216312407,0.196078431372549,0.196078431372549,0.1691542288557214,0.9972783143107988,0.008943976365595685,1.0582576744665821,-0.019607843137254916,-0.019607843137254916
mHSC-L_Non-Specific_1000,cl_v7_fair,mlp,898/1000,full_candidate,0.0897511094808578,0.0319862775504589,0.0577648319303989,1.2984716892242432,1.3043112754821775,0.0058395862579345,0.8631846534340982,0.1825874273838116,0.0132547864506627,0.0132547864506627,74.44444444444444,13.775207021512049,0.1693326409331489,0.2418300653594771,0.2418300653594771,0.075,0.9999122036874452,-0.015423342170359011,0.9221085691193196,-0.006535947712418305,-0.006535947712418305
mHSC-L_STRING_500,cl_v7_fair,lr,442/500,tf_stratified_1to10,0.1816105097532272,0.0334400683641433,0.1481704413890838,1.212733507156372,1.340712308883667,0.1279788017272949,0.8570069204152249,0.5413854836584882,0.0909090909090909,0.0909090909090909,10.0,5.95524032024337,0.4504763927493972,0.5,0.5,0.4814814814814814,0.9794117647058824,-0.025285426819207757,0.955378992724556,0.0,0.0
mHSC-L_STRING_500,cl_v7_fair,mlp,442/500,tf_stratified_1to10,0.1816105097532272,0.0334400683641433,0.1481704413890838,1.212733507156372,1.340712308883667,0.1279788017272949,0.8282006920415225,0.4734232868892922,0.0909090909090909,0.0909090909090909,10.0,5.207656155782215,0.3825141959802013,0.4411764705882353,0.4411764705882353,0.3478260869565217,0.9882352941176472,0.03761782969196181,1.0863179408855559,0.058823529411764774,0.058823529411764774
mHSC-L_STRING_500,cl_v7_fair,lr,442/500,full_candidate,0.1816105097532272,0.0198814179748296,0.1617290917783975,1.212733507156372,1.3364464044570925,0.1237128973007202,0.869549739762349,0.3418978159413827,0.0139917695473251,0.0139917695473251,70.47058823529412,24.435638021692945,0.3279060463940575,0.3823529411764705,0.3823529411764705,0.3773584905660377,0.9962437395659433,0.09979402131939638,1.412195197003053,0.029411764705882304,0.029411764705882304
mHSC-L_STRING_500,cl_v7_fair,mlp,442/500,full_candidate,0.1816105097532272,0.0198814179748296,0.1617290917783975,1.212733507156372,1.3364464044570925,0.1237128973007202,0.8878400274968083,0.4317192425798403,0.0139917695473251,0.0139917695473251,70.47058823529412,30.855228219676828,0.4177274730325152,0.4411764705882353,0.4411764705882353,0.4347826086956521,0.9991652754590984,0.1328511452684099,1.4445143073600613,0.1470588235294118,0.1470588235294118
mHSC-L_STRING_1000,cl_v7_fair,lr,898/1000,tf_stratified_1to10,0.1887507885694503,0.0332916937768459,0.1554590947926044,1.1874711513519287,1.298983812332153,0.1115126609802246,0.8246804236669101,0.4122349426039333,0.0909090909090909,0.0909090909090909,10.0,4.534584368643267,0.3213258516948424,0.4256756756756756,0.4256756756756756,0.4281150159744409,0.9337837837837838,0.029261220734467908,1.0764052964042308,0.02027027027027023,0.02027027027027023
mHSC-L_STRING_1000,cl_v7_fair,mlp,898/1000,tf_stratified_1to10,0.1887507885694503,0.0332916937768459,0.1554590947926044,1.1874711513519287,1.298983812332153,0.1115126609802246,0.8656592403214025,0.5710909943248639,0.0909090909090909,0.0909090909090909,10.0,6.282000937573503,0.4801819034157729,0.5472972972972973,0.5472972972972973,0.4278606965174129,0.9932432432432432,0.02526841940802238,1.0462941999272788,0.04054054054054046,0.04054054054054046
mHSC-L_STRING_1000,cl_v7_fair,lr,898/1000,full_candidate,0.1887507885694503,0.0324139334261417,0.1563368551433086,1.1874711513519287,1.2756775617599487,0.08820641040802,0.8740291166439964,0.287763167595698,0.0097183006106769,0.0097183006106769,101.89864864864865,29.61044107645222,0.278044866985021,0.304054054054054,0.304054054054054,0.2828282828282828,0.99854121079504,0.00854616010176229,1.030607591487592,-0.020270270270270285,-0.020270270270270285
mHSC-L_STRING_1000,cl_v7_fair,mlp,898/1000,full_candidate,0.1887507885694503,0.0324139334261417,0.1563368551433086,1.1874711513519287,1.2756775617599487,0.08820641040802,0.8814511995584207,0.3239402288680563,0.0097183006106769,0.0097183006106769,101.89864864864865,33.33301179345729,0.3142219282573792,0.3310810810810811,0.3310810810810811,0.3118279569892473,0.999403222597971,0.004419658235711388,1.0138321555540688,0.020270270270270285,0.020270270270270285
hESC_Specific_500,cl_v6_tau01,lr,442/500,tf_stratified_1to10,0.0433968417346477,-0.0015474252868443,0.0449442670214921,1.304862141609192,1.306679368019104,0.0018172264099121,0.6375580581535916,0.3791754616052954,0.2665615141955836,0.2665615141955836,2.7514792899408285,1.4224688914660195,0.1126139474097118,0.3846153846153846,0.3846153846153846,0.3809523809523809,0.7784946236559139,-0.06289215211111487,0.8577318261738561,-0.04142011834319531,-0.04142011834319531
hESC_Specific_500,cl_v6_tau01,mlp,442/500,tf_stratified_1to10,0.0433968417346477,-0.0015474252868443,0.0449442670214921,1.304862141609192,1.306679368019104,0.0018172264099121,0.6974867977349366,0.4174342684152418,0.2665615141955836,0.2665615141955836,2.7514792899408285,1.5659960128713803,0.1508727542196581,0.4201183431952662,0.4201183431952662,0.311284046692607,0.896774193548387,0.010857214255679204,1.0267039522880164,0.0,0.0
hESC_Specific_500,cl_v6_tau02,lr,442/500,tf_stratified_1to10,0.0457828044891357,-0.0006183126824907,0.0464011171716265,1.2999550104141235,1.3013691902160645,0.0014141798019409,0.6296494241903671,0.3703970431589931,0.2665615141955836,0.2665615141955836,2.7514792899408285,1.3895368364662817,0.1038355289634095,0.3727810650887574,0.3727810650887574,0.3727810650887574,0.7720430107526882,-0.07167057055741721,0.8378741886226607,-0.05325443786982248,-0.05325443786982248
hESC_Specific_500,cl_v6_tau02,mlp,442/500,tf_stratified_1to10,0.0457828044891357,-0.0006183126824907,0.0464011171716265,1.2999550104141235,1.3013691902160645,0.0014141798019409,0.680473372781065,0.4111312792715123,0.2665615141955836,0.2665615141955836,2.7514792899408285,1.5423504796339573,0.1445697650759286,0.3964497041420118,0.3964497041420118,0.2788844621513944,0.8989247311827957,0.004554225111949695,1.011201382530954,-0.023668639053254392,-0.023668639053254392
hESC_Specific_500,cl_v6_tau01,lr,442/500,full_candidate,0.0433968417346477,0.0070401169359683,0.0363567247986793,1.304862141609192,1.3215453624725342,0.0166832208633422,0.7883178360101437,0.3982569757211022,0.1618773946360153,0.1618773946360153,5.177514792899408,2.4602383588924894,0.2363795810850869,0.3964497041420118,0.3964497041420118,0.3647798742138364,0.896,-0.04433433164096129,0.8998300895125954,-0.029585798816568087,-0.029585798816568087
hESC_Specific_500,cl_v6_tau01,mlp,442/500,full_candidate,0.0433968417346477,0.0070401169359683,0.0363567247986793,1.304862141609192,1.3215453624725342,0.0166832208633422,0.8024852071005917,0.3929434241913672,0.1618773946360153,0.1618773946360153,5.177514792899408,2.4274138157147185,0.2310660295553518,0.3905325443786982,0.3905325443786982,0.2813688212927757,0.9348571428571428,-0.006781569018042888,0.9830344133260386,-0.017751479289940753,-0.017751479289940753
hESC_Specific_500,cl_v6_tau02,lr,442/500,full_candidate,0.0457828044891357,0.0076186484657227,0.0381641560234129,1.2999550104141235,1.3153518438339231,0.0153968334197998,0.7860760777683855,0.4074832845033763,0.1618773946360153,0.1618773946360153,5.177514792899408,2.5172340178788457,0.245605889867361,0.4023668639053254,0.4023668639053254,0.3962264150943396,0.9017142857142856,-0.03510802285868719,0.9206762033625596,-0.023668639053254503,-0.023668639053254503
hESC_Specific_500,cl_v6_tau02,mlp,442/500,full_candidate,0.0457828044891357,0.0076186484657227,0.0381641560234129,1.2999550104141235,1.3153518438339231,0.0153968334197998,0.792618765849535,0.3842679137500305,0.1618773946360153,0.1618773946360153,5.177514792899408,2.373820721627408,0.2223905191140152,0.378698224852071,0.378698224852071,0.323943661971831,0.9211428571428572,-0.015457079459379575,0.9613307155620319,-0.029585798816567976,-0.029585798816567976
hESC_Specific_1000,cl_v6_tau01,lr,893/1000,tf_stratified_1to10,0.0295069981366395,0.0068916166201233,0.0226153815165162,1.306110143661499,1.2990596294403076,-0.0070505142211914,0.678602689301463,0.4282470545571707,0.2865090403337969,0.2865090403337969,2.4902912621359223,1.4947069525563386,0.1417380142233738,0.4393203883495146,0.4393203883495146,0.395693135935397,0.8206627680311891,-0.033592582211840805,0.927263535787332,-0.016990291262135915,-0.016990291262135915
hESC_Specific_1000,cl_v6_tau01,mlp,893/1000,tf_stratified_1to10,0.0295069981366395,0.0068916166201233,0.0226153815165162,1.306110143661499,1.2990596294403076,-0.0070505142211914,0.6961489146274532,0.4630415222213238,0.2865090403337969,0.2865090403337969,2.4902912621359223,1.616149779015203,0.1765324818875268,0.4611650485436893,0.4611650485436893,0.3958944281524926,0.868421052631579,-0.04209823437208926,0.9166602235864517,-0.03155339805825241,-0.03155339805825241
hESC_Specific_1000,cl_v6_tau02,lr,893/1000,tf_stratified_1to10,0.026880333200097,0.0076105105690658,0.0192698226310312,1.30339777469635,1.2941362857818604,-0.0092614889144897,0.6815881735082043,0.4338193504998249,0.2865090403337969,0.2865090403337969,2.4902912621359223,1.51415588839502,0.147310310166028,0.441747572815534,0.441747572815534,0.4048913043478261,0.8294346978557505,-0.028020286269186623,0.9393289704079667,-0.014563106796116498,-0.014563106796116498
hESC_Specific_1000,cl_v6_tau02,mlp,893/1000,tf_stratified_1to10,0.026880333200097,0.0076105105690658,0.0192698226310312,1.30339777469635,1.2941362857818604,-0.0092614889144897,0.69653451995685,0.4578768593720342,0.2865090403337969,0.2865090403337969,2.4902912621359223,1.5981236014004496,0.1713678190382372,0.4660194174757281,0.4660194174757281,0.3958641063515509,0.8723196881091618,-0.04726289722137883,0.9064359979501263,-0.02669902912621358,-0.02669902912621358
