task,source_file,setting,embedding,baseline,primary_metric,secondary_metric,primary_value,primary_baseline,primary_delta,secondary_value,secondary_baseline,secondary_delta,failure_type
transfer_v2,results/transfer_v2/embedding_transfer_summary_v2.csv,train_dataset=mDC;test_dataset=mHSC-E;protocol=native;clf=mlp;n=5,v4_type_pe_best,baseline,mean_auroc,mean_f1,0.5107178,0.4470474,0.06367040000000002,0.1340848,0.1449924,-0.01090759999999999,AUROC improves but F1 drops
transfer_v2,results/transfer_v2/embedding_transfer_summary_v2.csv,train_dataset=hHep;test_dataset=mHSC-L;protocol=strict;clf=mlp;n=5,v4_plain_best,baseline,mean_auroc,mean_f1,0.6171854,0.5841786,0.0330068,0.0327656,0.0436492,-0.0108836,AUROC improves but F1 drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=hESC;test_dataset=mDC;direction=hESC->mDC;protocol=native;clf=mlp;seed=4;n_common_genes=7371;retained_fraction=1.0;n_train_edges=5221;n_test_edges=1307;oov_train_count=1561;oov_test_count=1519;oov_train_rate=0.1116914710933028;oov_test_rate=0.2060778727445394;oov_policy=mean_embedding,v4_type_pe_best,baseline,auroc,f1,0.526467,0.503116,0.02335100000000001,0.456229,0.467046,-0.010817000000000021,AUROC improves but F1 drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=hESC;test_dataset=mDC;direction=hESC->mDC;protocol=strict;clf=lr;seed=4;n_common_genes=4819;retained_fraction=0.6537783204449871;n_train_edges=398;n_test_edges=707;oov_train_count=280;oov_test_count=280;oov_train_rate=0.0581033409421041;oov_test_rate=0.0581033409421041;oov_policy=mean_embedding,v4_type_pe_best,baseline,auroc,f1,0.415307,0.340494,0.07481299999999996,0.089669,0.1002,-0.010530999999999999,AUROC improves but F1 drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-L;test_dataset=mDC;direction=mHSC-L->mDC;protocol=native;clf=mlp;seed=3;n_common_genes=4762;retained_fraction=1.0;n_train_edges=5221;n_test_edges=1307;oov_train_count=867;oov_test_count=1519;oov_train_rate=0.1820663586728265;oov_test_rate=0.2060778727445394;oov_policy=mean_embedding,scconcept_encoded,baseline,auroc,f1,0.552887,0.502223,0.05066400000000004,0.515873,0.526393,-0.010519999999999974,AUROC improves but F1 drops
transfer_v2,results/transfer_v2/embedding_transfer_summary_v2.csv,train_dataset=hESC;test_dataset=mESC;protocol=topology_matched;clf=lr;n=5,scconcept,baseline,mean_auroc,mean_f1,0.5104338,0.5047492,0.00568460000000004,0.0,0.010499,-0.010499,AUROC improves but F1 drops
transfer_v2,results/transfer_v2/embedding_transfer_summary_v2.csv,train_dataset=hESC;test_dataset=mESC;protocol=topology_matched;clf=lr;n=5,scconcept_encoded,baseline,mean_auroc,mean_f1,0.5063322,0.5047492,0.001583000000000001,0.0,0.010499,-0.010499,AUROC improves but F1 drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=hESC;test_dataset=mESC;direction=hESC->mESC;protocol=strict;clf=lr;seed=1;n_common_genes=8262;retained_fraction=0.5911562678878076;n_train_edges=1879;n_test_edges=423;oov_train_count=173;oov_test_count=8258;oov_train_rate=0.0209392398934882;oov_test_rate=0.999515855725006;oov_policy=mean_embedding,scconcept_encoded,baseline,auroc,f1,0.513223,0.509235,0.0039879999999999916,0.0,0.010499,-0.010499,AUROC improves but F1 drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=hESC;test_dataset=mESC;direction=hESC->mESC;protocol=strict;clf=lr;seed=2;n_common_genes=8262;retained_fraction=0.5911562678878076;n_train_edges=1879;n_test_edges=423;oov_train_count=173;oov_test_count=8258;oov_train_rate=0.0209392398934882;oov_test_rate=0.999515855725006;oov_policy=mean_embedding,scconcept_encoded,baseline,auroc,f1,0.51781,0.506596,0.011213999999999946,0.0,0.010499,-0.010499,AUROC improves but F1 drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=hESC;test_dataset=mESC;direction=hESC->mESC;protocol=strict;clf=lr;seed=3;n_common_genes=8262;retained_fraction=0.5911562678878076;n_train_edges=1879;n_test_edges=423;oov_train_count=173;oov_test_count=8258;oov_train_rate=0.0209392398934882;oov_test_rate=0.999515855725006;oov_policy=mean_embedding,scconcept,baseline,auroc,f1,0.508575,0.503958,0.004616999999999982,0.0,0.010499,-0.010499,AUROC improves but F1 drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=hESC;test_dataset=mESC;direction=hESC->mESC;protocol=strict;clf=lr;seed=3;n_common_genes=8262;retained_fraction=0.5911562678878076;n_train_edges=1879;n_test_edges=423;oov_train_count=173;oov_test_count=8258;oov_train_rate=0.0209392398934882;oov_test_rate=0.999515855725006;oov_policy=mean_embedding,scconcept_encoded,baseline,auroc,f1,0.51718,0.503958,0.013221999999999956,0.0,0.010499,-0.010499,AUROC improves but F1 drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=hESC;test_dataset=mESC;direction=hESC->mESC;protocol=strict;clf=mlp;seed=1;n_common_genes=8262;retained_fraction=0.5911562678878076;n_train_edges=1879;n_test_edges=423;oov_train_count=173;oov_test_count=8258;oov_train_rate=0.0209392398934882;oov_test_rate=0.999515855725006;oov_policy=mean_embedding,scconcept,baseline,auroc,f1,0.528364,0.502639,0.025724999999999998,0.0,0.010499,-0.010499,AUROC improves but F1 drops
transfer_v2,results/transfer_v2/embedding_transfer_summary_v2.csv,train_dataset=mHSC-E;test_dataset=mDC;protocol=strict;clf=mlp;n=5,v4_bias_rec_best,baseline,mean_auroc,mean_f1,0.655864,0.6075206,0.048343400000000036,0.49367360000000005,0.5041552,-0.01048159999999998,AUROC improves but F1 drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-GM;test_dataset=mDC;direction=mHSC-GM->mDC;protocol=strict;clf=mlp;seed=4;n_common_genes=2012;retained_fraction=0.4225115497690046;n_train_edges=1969;n_test_edges=257;oov_train_count=164;oov_test_count=164;oov_train_rate=0.0815109343936381;oov_test_rate=0.0815109343936381;oov_policy=mean_embedding,scGPT_human,baseline,auroc,f1,0.660486,0.620692,0.039793999999999996,0.557522,0.568,-0.010477999999999987,AUROC improves but F1 drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=hHep;test_dataset=mHSC-L;direction=hHep->mHSC-L;protocol=strict;clf=lr;seed=3;n_common_genes=2794;retained_fraction=0.5867282654346913;n_train_edges=653;n_test_edges=369;oov_train_count=45;oov_test_count=46;oov_train_rate=0.0161059413027916;oov_test_rate=0.0164638511095204;oov_policy=mean_embedding,v4_type_pe_best,baseline,auroc,f1,0.628233,0.619286,0.008947000000000038,0.17931,0.189781,-0.010471000000000008,AUROC improves but F1 drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mESC;test_dataset=hESC;direction=mESC->hESC;protocol=native;clf=lr;seed=4;n_common_genes=13976;retained_fraction=1.0;n_train_edges=5221;n_test_edges=1307;oov_train_count=16744;oov_test_count=1561;oov_train_rate=0.9997014747149084;oov_test_rate=0.1116914710933028;oov_policy=mean_embedding,v4_type_pe_best,baseline,auroc,f1,0.495381,0.493653,0.0017280000000000073,0.549186,0.559499,-0.010313000000000017,AUROC improves but F1 drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mESC;test_dataset=hESC;direction=mESC->hESC;protocol=strict;clf=lr;seed=3;n_common_genes=8262;retained_fraction=0.5911562678878076;n_train_edges=1596;n_test_edges=467;oov_train_count=8258;oov_test_count=173;oov_train_rate=0.999515855725006;oov_test_rate=0.0209392398934882;oov_policy=mean_embedding,v4_type_pe_best,baseline,auroc,f1,0.501549,0.495675,0.005874000000000046,0.456471,0.466667,-0.010195999999999983,AUROC improves but F1 drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=hESC;test_dataset=hHep;direction=hESC->hHep;protocol=strict;clf=lr;seed=4;n_common_genes=8314;retained_fraction=0.7220147633521494;n_train_edges=3207;n_test_edges=733;oov_train_count=513;oov_test_count=513;oov_train_rate=0.0617031513110416;oov_test_rate=0.0617031513110416;oov_policy=mean_embedding,v4_type_pe_best,baseline,auroc,f1,0.577754,0.547598,0.03015599999999996,0.396262,0.406417,-0.01015499999999997,AUROC improves but F1 drops
transfer_v2,results/transfer_v2/embedding_transfer_summary_v2.csv,train_dataset=hHep;test_dataset=mHSC-E;protocol=native;clf=mlp;n=5,v4_type_pe_best,baseline,mean_auroc,mean_f1,0.7205898,0.7013842,0.019205599999999934,0.4841844,0.49432960000000004,-0.010145200000000021,AUROC improves but F1 drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mDC;test_dataset=hHep;direction=mDC->hHep;protocol=native;clf=lr;seed=3;n_common_genes=7371;retained_fraction=1.0;n_train_edges=5221;n_test_edges=1307;oov_train_count=1519;oov_test_count=704;oov_train_rate=0.2060778727445394;oov_test_rate=0.0611376465479808;oov_policy=mean_embedding,minus,baseline,auroc,f1,0.595027,0.5119,0.08312699999999995,0.485816,0.495766,-0.009949999999999959,AUROC improves but F1 drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-E;test_dataset=hHep;direction=mHSC-E->hHep;protocol=native;clf=mlp;seed=4;n_common_genes=4762;retained_fraction=1.0;n_train_edges=5221;n_test_edges=1307;oov_train_count=867;oov_test_count=704;oov_train_rate=0.1820663586728265;oov_test_rate=0.0611376465479808;oov_policy=mean_embedding,v4_bias_rec_best,baseline,auroc,f1,0.782924,0.753523,0.0294009999999999,0.709677,0.71962,-0.009943000000000035,AUROC improves but F1 drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mDC;test_dataset=mHSC-L;direction=mDC->mHSC-L;protocol=strict;clf=mlp;seed=1;n_common_genes=2012;retained_fraction=0.4225115497690046;n_train_edges=983;n_test_edges=495;oov_train_count=164;oov_test_count=164;oov_train_rate=0.0815109343936381;oov_test_rate=0.0815109343936381;oov_policy=mean_embedding,v4_type_pe_best,baseline,auroc,f1,0.501473,0.463697,0.03777599999999992,0.207692,0.217544,-0.009852,AUROC improves but F1 drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-E;test_dataset=hHep;direction=mHSC-E->hHep;protocol=native;clf=mlp;seed=0;n_common_genes=4762;retained_fraction=1.0;n_train_edges=5221;n_test_edges=1307;oov_train_count=867;oov_test_count=704;oov_train_rate=0.1820663586728265;oov_test_rate=0.0611376465479808;oov_policy=mean_embedding,v4_bias_rec_best,baseline,auroc,f1,0.770816,0.749884,0.02093199999999995,0.708066,0.717879,-0.009813000000000072,AUROC improves but F1 drops
transfer_v2,results/transfer_v2/embedding_transfer_summary_v2.csv,train_dataset=hHep;test_dataset=hESC;protocol=strict;clf=lr;n=5,v4_plain_best,baseline,mean_auroc,mean_f1,0.6820964,0.6499828,0.032113600000000075,0.3400628,0.34976280000000004,-0.009700000000000042,AUROC improves but F1 drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mESC;test_dataset=hHep;direction=mESC->hHep;protocol=native;clf=mlp;seed=0;n_common_genes=11515;retained_fraction=1.0;n_train_edges=5221;n_test_edges=1307;oov_train_count=16744;oov_test_count=704;oov_train_rate=0.9997014747149084;oov_test_rate=0.0611376465479808;oov_policy=mean_embedding,scGPT_human,baseline,auroc,f1,0.496619,0.49489,0.0017289999999999806,0.648472,0.658133,-0.00966099999999992,AUROC improves but F1 drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=hESC;test_dataset=mHSC-E;direction=hESC->mHSC-E;protocol=strict;clf=mlp;seed=0;n_common_genes=2845;retained_fraction=0.5974380512389752;n_train_edges=412;n_test_edges=532;oov_train_count=49;oov_test_count=50;oov_train_rate=0.0172231985940246;oov_test_rate=0.0175746924428822;oov_policy=mean_embedding,v4_plain_best,baseline,auroc,f1,0.547478,0.503092,0.04438600000000004,0.236686,0.246334,-0.00964799999999999,AUROC improves but F1 drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=hESC;test_dataset=mHSC-GM;direction=hESC->mHSC-GM;protocol=native;clf=mlp;seed=4;n_common_genes=4762;retained_fraction=1.0;n_train_edges=5221;n_test_edges=1307;oov_train_count=1561;oov_test_count=867;oov_train_rate=0.1116914710933028;oov_test_rate=0.1820663586728265;oov_policy=mean_embedding,v4_plain_best,baseline,auroc,f1,0.710042,0.70903,0.0010119999999999019,0.582076,0.591716,-0.009639999999999982,AUROC improves but F1 drops
transfer_v2,results/transfer_v2/embedding_transfer_summary_v2.csv,train_dataset=hESC;test_dataset=mHSC-E;protocol=native;clf=mlp;n=5,v4_type_pe_best,baseline,mean_auroc,mean_f1,0.5672394000000001,0.5345022,0.03273720000000002,0.41404799999999997,0.4236726,-0.009624600000000039,AUROC improves but F1 drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-GM;test_dataset=hESC;direction=mHSC-GM->hESC;protocol=native;clf=lr;seed=4;n_common_genes=4762;retained_fraction=1.0;n_train_edges=5221;n_test_edges=1307;oov_train_count=867;oov_test_count=1561;oov_train_rate=0.1820663586728265;oov_test_rate=0.1116914710933028;oov_policy=mean_embedding,scGPT_human,baseline,auroc,f1,0.63866,0.621632,0.017028000000000043,0.550173,0.559738,-0.009564999999999935,AUROC improves but F1 drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-GM;test_dataset=hESC;direction=mHSC-GM->hESC;protocol=native;clf=lr;seed=0;n_common_genes=4762;retained_fraction=1.0;n_train_edges=5221;n_test_edges=1307;oov_train_count=867;oov_test_count=1561;oov_train_rate=0.1820663586728265;oov_test_rate=0.1116914710933028;oov_policy=mean_embedding,scGPT_human,baseline,auroc,f1,0.643045,0.637703,0.005341999999999958,0.570441,0.579901,-0.009460000000000024,AUROC improves but F1 drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-E;test_dataset=hHep;direction=mHSC-E->hHep;protocol=strict;clf=mlp;seed=4;n_common_genes=2794;retained_fraction=0.5867282654346913;n_train_edges=2199;n_test_edges=153;oov_train_count=46;oov_test_count=45;oov_train_rate=0.0164638511095204;oov_test_rate=0.0161059413027916;oov_policy=mean_embedding,v4_type_pe_best,baseline,auroc,f1,0.917353,0.907922,0.009430999999999967,0.818182,0.827586,-0.009404000000000079,AUROC improves but F1 drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mDC;test_dataset=hESC;direction=mDC->hESC;protocol=strict;clf=mlp;seed=3;n_common_genes=4819;retained_fraction=0.6537783204449871;n_train_edges=2787;n_test_edges=97;oov_train_count=280;oov_test_count=280;oov_train_rate=0.0581033409421041;oov_test_rate=0.0581033409421041;oov_policy=mean_embedding,scGPT_human,baseline,auroc,f1,0.491774,0.442421,0.04935299999999998,0.307692,0.317073,-0.009380999999999973,AUROC improves but F1 drops
transfer_v2,results/transfer_v2/embedding_transfer_summary_v2.csv,train_dataset=mHSC-E;test_dataset=hHep;protocol=native;clf=mlp;n=5,v4_plain_best,baseline,mean_auroc,mean_f1,0.7753844,0.756914,0.018470399999999998,0.707247,0.716622,-0.009375000000000022,AUROC improves but F1 drops
transfer_v2,results/transfer_v2/embedding_transfer_summary_v2.csv,train_dataset=hHep;test_dataset=mHSC-GM;protocol=strict;clf=mlp;n=5,v4_type_pe_best,baseline,mean_auroc,mean_f1,0.6876926,0.6691114,0.018581199999999964,0.2239034,0.2331322,-0.00922880000000001,AUROC improves but F1 drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=hESC;test_dataset=mHSC-L;direction=hESC->mHSC-L;protocol=native;clf=mlp;seed=0;n_common_genes=4762;retained_fraction=1.0;n_train_edges=5221;n_test_edges=1307;oov_train_count=1561;oov_test_count=867;oov_train_rate=0.1116914710933028;oov_test_rate=0.1820663586728265;oov_policy=mean_embedding,v4_bias_rec_best,baseline,auroc,f1,0.63737,0.634621,0.0027490000000000014,0.522968,0.532189,-0.009221000000000035,AUROC improves but F1 drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-L;test_dataset=hHep;direction=mHSC-L->hHep;protocol=strict;clf=lr;seed=0;n_common_genes=2794;retained_fraction=0.5867282654346913;n_train_edges=1453;n_test_edges=153;oov_train_count=46;oov_test_count=45;oov_train_rate=0.0164638511095204;oov_test_rate=0.0161059413027916;oov_policy=mean_embedding,scGPT_human,baseline,auroc,f1,0.711591,0.686728,0.02486299999999997,0.622517,0.631579,-0.009062000000000014,AUROC improves but F1 drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-L;test_dataset=mHSC-GM;direction=mHSC-L->mHSC-GM;protocol=native;clf=lr;seed=3;n_common_genes=4762;retained_fraction=1.0;n_train_edges=5221;n_test_edges=1307;oov_train_count=867;oov_test_count=867;oov_train_rate=0.1820663586728265;oov_test_rate=0.1820663586728265;oov_policy=mean_embedding,scGPT_human,baseline,auroc,f1,0.739651,0.739299,0.00035199999999990794,0.66614,0.675159,-0.009019,AUROC improves but F1 drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-L;test_dataset=mHSC-GM;direction=mHSC-L->mHSC-GM;protocol=strict;clf=lr;seed=3;n_common_genes=4762;retained_fraction=1.0;n_train_edges=5221;n_test_edges=1307;oov_train_count=867;oov_test_count=867;oov_train_rate=0.1820663586728265;oov_test_rate=0.1820663586728265;oov_policy=mean_embedding,scGPT_human,baseline,auroc,f1,0.739651,0.739299,0.00035199999999990794,0.66614,0.675159,-0.009019,AUROC improves but F1 drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-L;test_dataset=mHSC-GM;direction=mHSC-L->mHSC-GM;protocol=coverage_matched;clf=lr;seed=3;n_common_genes=4762;retained_fraction=1.0;n_train_edges=5221;n_test_edges=1307;oov_train_count=867;oov_test_count=867;oov_train_rate=0.1820663586728265;oov_test_rate=0.1820663586728265;oov_policy=mean_embedding,scGPT_human,baseline,auroc,f1,0.739651,0.739299,0.00035199999999990794,0.66614,0.675159,-0.009019,AUROC improves but F1 drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-L;test_dataset=mHSC-GM;direction=mHSC-L->mHSC-GM;protocol=topology_matched;clf=lr;seed=3;n_common_genes=4762;retained_fraction=1.0;n_train_edges=5221;n_test_edges=1307;oov_train_count=867;oov_test_count=867;oov_train_rate=0.1820663586728265;oov_test_rate=0.1820663586728265;oov_policy=mean_embedding,scGPT_human,baseline,auroc,f1,0.739651,0.739299,0.00035199999999990794,0.66614,0.675159,-0.009019,AUROC improves but F1 drops
transfer_v2,results/transfer_v2/embedding_transfer_summary_v2.csv,train_dataset=mESC;test_dataset=mHSC-GM;protocol=native;clf=mlp;n=5,minus,baseline,mean_auroc,mean_f1,0.5136288,0.5024798,0.011148999999999964,0.5524524,0.5613446,-0.008892200000000017,AUROC improves but F1 drops
transfer_v2,results/transfer_v2/embedding_transfer_seed_results_v2.csv,train_dataset=mHSC-GM;test_dataset=mESC;direction=mHSC-GM->mESC;protocol=native;clf=mlp;seed=2;n_common_genes=4762;retained_fraction=1.0;n_train_edges=5221;n_test_edges=1307;oov_train_count=867;oov_test_count=16744;oov_train_rate=0.1820663586728265;oov_test_rate=0.9997014747149084;oov_policy=mean_embedding,v4_plain_best,baseline,auroc,f1,0.50349,0.492059,0.011430999999999969,0.0,0.008863,-0.008863,AUROC improves but F1 drops
