protocol,embedding,degree_bin,train_freq_bin,test_freq_bin,test_train_freq_ratio_bin,n_settings,mean_auprc,mean_delta_auprc_vs_baseline,mean_degree,mean_train_node_freq,mean_test_node_freq,mean_test_train_freq_ratio,mean_tf_proxy_fraction,mean_pos_edge_ratio,mean_hub_fraction
native,scconcept,high,high,high,low,36,0.5477582444444444,-0.06254562222222222,2.7417051658966822,2.1927761444771106,0.5489290214195716,0.2503351848304922,0.05242895142097158,0.020002511084866254,0.0506789864202716
native,scconcept,medium,medium,medium,low,36,0.5201925611111111,-0.06344218333333333,0.9491691790920935,0.7591317837070803,0.1900373953850132,0.2503351848304922,0.01797166611403121,0.007201636270144398,1.0
native,scconcept,medium,high,medium,low,12,0.5163255333333333,-0.033530649999999974,1.7712657712657716,1.4166327499660831,0.354633021299688,0.2503351848304923,0.0328313661646995,0.014727904251028783,1.0
native,scconcept_encoded,high,high,high,low,36,0.5470897,-0.06321416666666665,2.7417051658966822,2.1927761444771106,0.5489290214195716,0.2503351848304922,0.05242895142097158,0.020002511084866254,0.0506789864202716
native,scconcept_encoded,medium,medium,medium,low,36,0.5197718777777778,-0.06386286666666667,0.9491691790920935,0.7591317837070803,0.1900373953850132,0.2503351848304922,0.01797166611403121,0.007201636270144398,1.0
native,scconcept_encoded,medium,high,medium,low,12,0.5235408,-0.02631538333333333,1.7712657712657716,1.4166327499660831,0.354633021299688,0.2503351848304923,0.0328313661646995,0.014727904251028783,1.0
native,v4_bias_rec_best,high,high,high,low,36,0.5964516,-0.013852266666666663,2.7417051658966822,2.1927761444771106,0.5489290214195716,0.2503351848304922,0.05242895142097158,0.020002511084866254,0.0506789864202716
native,v4_bias_rec_best,medium,medium,medium,low,36,0.5697319222222222,-0.01390282222222221,0.9491691790920935,0.7591317837070803,0.1900373953850132,0.2503351848304922,0.01797166611403121,0.007201636270144398,1.0
native,v4_bias_rec_best,medium,high,medium,low,12,0.5491597166666666,-0.0006964666666666591,1.7712657712657716,1.4166327499660831,0.354633021299688,0.2503351848304923,0.0328313661646995,0.014727904251028783,1.0
native,v4_plain_best,high,high,high,low,36,0.6088624111111112,-0.0014414555555555526,2.7417051658966822,2.1927761444771106,0.5489290214195716,0.2503351848304922,0.05242895142097158,0.020002511084866254,0.0506789864202716
native,v4_plain_best,medium,medium,medium,low,36,0.5705427,-0.013092044444444442,0.9491691790920935,0.7591317837070803,0.1900373953850132,0.2503351848304922,0.01797166611403121,0.007201636270144398,1.0
native,v4_plain_best,medium,high,medium,low,12,0.5520606666666666,0.002204483333333345,1.7712657712657716,1.4166327499660831,0.354633021299688,0.2503351848304923,0.0328313661646995,0.014727904251028783,1.0
native,v4_type_pe_best,high,high,high,low,36,0.6081004833333333,-0.0022033833333333273,2.7417051658966822,2.1927761444771106,0.5489290214195716,0.2503351848304922,0.05242895142097158,0.020002511084866254,0.0506789864202716
native,v4_type_pe_best,medium,medium,medium,low,36,0.5792055888888888,-0.0044291555555555605,0.9491691790920935,0.7591317837070803,0.1900373953850132,0.2503351848304922,0.01797166611403121,0.007201636270144398,1.0
native,v4_type_pe_best,medium,high,medium,low,12,0.5312775333333334,-0.01857865,1.7712657712657716,1.4166327499660831,0.354633021299688,0.2503351848304923,0.0328313661646995,0.014727904251028783,1.0
strict,baseline,high,high,high,low,33,0.6056671636363635,0.0,2.9766148720849395,2.381390610380356,0.5952242617045834,0.249914117815154,0.05784886591104124,0.021487481620124933,0.228962558455801
strict,baseline,high,high,medium,low,6,0.3930334,0.0,2.2914136035876247,1.8357084458941422,0.4557051576934827,0.24824315454353327,0.05054752702264187,0.013708725699346294,0.04777081115780387
strict,baseline,medium,medium,medium,low,21,0.6338714428571428,0.0,0.9475839455417413,0.7565966175095484,0.19098732803219282,0.25268461760047806,0.01872543379125709,0.00781074547686185,1.0
strict,baseline,medium,high,medium,low,15,0.6281886533333334,0.0,1.5062942477837515,1.2046031080212523,0.3016911397624994,0.250570104489878,0.029636303587768434,0.011513567486192035,1.0
strict,cl_scratch_v5,high,high,high,low,33,0.5976494484848485,-0.008017715151515155,2.9766148720849395,2.381390610380356,0.5952242617045834,0.249914117815154,0.05784886591104124,0.021487481620124933,0.228962558455801
strict,cl_scratch_v5,high,high,medium,low,6,0.3904895,-0.0025439000000000065,2.2914136035876247,1.8357084458941422,0.4557051576934827,0.24824315454353327,0.05054752702264187,0.013708725699346294,0.04777081115780387
strict,cl_scratch_v5,medium,medium,medium,low,16,0.62592535,0.007982350000000006,0.9720185721074621,0.7770553726689766,0.19496319943848547,0.251115858569834,0.01921637885029812,0.007756682878974797,1.0
strict,cl_scratch_v5,medium,high,medium,low,15,0.6276320666666667,-0.000556586666666666,1.5062942477837515,1.2046031080212523,0.3016911397624994,0.250570104489878,0.029636303587768434,0.011513567486192035,1.0
strict,cl_v6_fair,high,high,high,low,33,0.6000841818181818,-0.005582981818181809,2.9766148720849395,2.381390610380356,0.5952242617045834,0.249914117815154,0.05784886591104124,0.021487481620124933,0.228962558455801
strict,cl_v6_fair,high,high,medium,low,6,0.3764496,-0.016583799999999992,2.2914136035876247,1.8357084458941422,0.4557051576934827,0.24824315454353327,0.05054752702264187,0.013708725699346294,0.04777081115780387
strict,cl_v6_fair,medium,medium,medium,low,16,0.6212044624999999,0.0032614624999999925,0.9720185721074621,0.7770553726689766,0.19496319943848547,0.251115858569834,0.01921637885029812,0.007756682878974797,1.0
strict,cl_v6_fair,medium,high,medium,low,15,0.6291808666666667,0.000992213333333347,1.5062942477837515,1.2046031080212523,0.3016911397624994,0.250570104489878,0.029636303587768434,0.011513567486192035,1.0
strict,minus,high,high,high,low,33,0.5887094424242424,-0.016957721212121205,2.9766148720849395,2.381390610380356,0.5952242617045834,0.249914117815154,0.05784886591104124,0.021487481620124933,0.228962558455801
strict,minus,high,high,medium,low,6,0.3588782,-0.034155200000000004,2.2914136035876247,1.8357084458941422,0.4557051576934827,0.24824315454353327,0.05054752702264187,0.013708725699346294,0.04777081115780387
strict,minus,medium,medium,medium,low,19,0.6348472210526316,-0.026175644444444455,0.944592906171573,0.7542028535503371,0.1903900526212358,0.25274489088337654,0.018612220836134574,0.007968771347571417,1.0
strict,minus,medium,high,medium,low,15,0.6201380266666666,-0.008050626666666668,1.5062942477837515,1.2046031080212523,0.3016911397624994,0.250570104489878,0.029636303587768434,0.011513567486192035,1.0
strict,scGPT_human,high,high,high,low,33,0.6119445878787879,0.006277424242424252,2.9766148720849395,2.381390610380356,0.5952242617045834,0.249914117815154,0.05784886591104124,0.021487481620124933,0.228962558455801
strict,scGPT_human,high,high,medium,low,6,0.33067003333333334,-0.06236336666666667,2.2914136035876247,1.8357084458941422,0.4557051576934827,0.24824315454353327,0.05054752702264187,0.013708725699346294,0.04777081115780387
strict,scGPT_human,medium,medium,medium,low,20,0.6326456166666666,-0.014792761403508775,0.9482371684784751,0.7569234224833072,0.19131374599516776,0.2530225760906359,0.018711572341144324,0.00793789505821145,1.0
