network_group,negative_protocol,embedding,clf,auroc_mean,auroc_std,auroc_min,auroc_max,auroc_count,auprc_mean,auprc_std,auprc_min,auprc_max,auprc_count,auprc_lift_mean,auprc_lift_std,auprc_lift_min,auprc_lift_max,auprc_lift_count,precision_at_k_mean,precision_at_k_std,precision_at_k_min,precision_at_k_max,precision_at_k_count,recall_at_k_mean,recall_at_k_std,recall_at_k_min,recall_at_k_max,recall_at_k_count,f1_mean,f1_std,f1_min,f1_max,f1_count,specificity_mean,specificity_std,specificity_min,specificity_max,specificity_count,random_auprc_baseline_mean,random_auprc_baseline_std,random_auprc_baseline_min,random_auprc_baseline_max,random_auprc_baseline_count,test_positive_ratio_mean,test_positive_ratio_std,test_positive_ratio_min,test_positive_ratio_max,test_positive_ratio_count,test_negative_to_positive_ratio_mean,test_negative_to_positive_ratio_std,test_negative_to_positive_ratio_min,test_negative_to_positive_ratio_max,test_negative_to_positive_ratio_count,delta_auprc_vs_baseline_mean,delta_auprc_vs_baseline_std,delta_auprc_vs_baseline_min,delta_auprc_vs_baseline_max,delta_auprc_vs_baseline_count,lift_ratio_vs_baseline_mean,lift_ratio_vs_baseline_std,lift_ratio_vs_baseline_min,lift_ratio_vs_baseline_max,lift_ratio_vs_baseline_count,delta_precision_at_k_vs_baseline_mean,delta_precision_at_k_vs_baseline_std,delta_precision_at_k_vs_baseline_min,delta_precision_at_k_vs_baseline_max,delta_precision_at_k_vs_baseline_count,delta_recall_at_k_vs_baseline_mean,delta_recall_at_k_vs_baseline_std,delta_recall_at_k_vs_baseline_min,delta_recall_at_k_vs_baseline_max,delta_recall_at_k_vs_baseline_count,test_cosine_delta_mean,test_cosine_delta_std,test_cosine_delta_min,test_cosine_delta_max,test_cosine_delta_count,test_l2_delta_mean,test_l2_delta_std,test_l2_delta_min,test_l2_delta_max,test_l2_delta_count,test_pos_cosine_mean_mean,test_pos_cosine_mean_std,test_pos_cosine_mean_min,test_pos_cosine_mean_max,test_pos_cosine_mean_count,test_neg_cosine_mean_mean,test_neg_cosine_mean_std,test_neg_cosine_mean_min,test_neg_cosine_mean_max,test_neg_cosine_mean_count,test_pos_l2_mean_mean,test_pos_l2_mean_std,test_pos_l2_mean_min,test_pos_l2_mean_max,test_pos_l2_mean_count,test_neg_l2_mean_mean,test_neg_l2_mean_std,test_neg_l2_mean_min,test_neg_l2_mean_max,test_neg_l2_mean_count
Specific,full_candidate,scconcept,mlp,0.8054568316670863,0.06858760437945516,0.6636771300448431,0.8862451748607356,11,0.6176163652140936,0.27030759664472936,0.0732328733723683,0.8751907950350881,11,2.157920734298084,0.7552638012287725,1.3049309633743158,3.6115490266637282,11,0.5976230736033741,0.21790242328254514,0.125,0.7941970310391363,11,0.5976230736033741,0.21790242328254514,0.125,0.7941970310391363,11,0.5397952605734413,0.3033457406369302,0.0,0.8043334070307319,11,0.8137941985956313,0.17412465777525987,0.5052910052910053,1.0,11,0.3420532351400166,0.2116357055981574,0.0346320346320346,0.5926724137931034,11,0.3420532351400166,0.2116357055981574,0.0346320346320346,0.5926724137931034,11,5.413008015462591,8.207813353012334,0.6872727272727273,27.875,11,-0.04726053874644067,0.0526508120079779,-0.155622499929786,0.041456477725716034,11,0.8879281587596416,0.18995891375906784,0.42581486772814925,1.1037124984176248,11,-0.02190648108171607,0.04789526822758996,-0.12142857142857139,0.08284023668639062,11,-0.02190648108171607,0.04789526822758996,-0.12142857142857139,0.08284023668639062,11,0.005149020387431218,0.005261362341075875,-0.0013287467882037,0.0141994478181004,11,-0.29436683654785156,0.6180842130864201,-1.6423931121826172,0.378671646118164,11,0.009840067962861828,0.00842104532790348,0.0027314634062349,0.0272139217704534,11,0.004691047575430579,0.0041592263060696265,-4.63254691567272e-05,0.0135081438347697,11,31.120106610384855,0.5984189380875972,30.400297164916992,32.29415512084961,11,30.825739773837004,0.5129402599817205,29.85371398925781,31.71797180175781,11
Specific,full_candidate,scconcept_encoded,lr,0.7794137710463235,0.10028925883348111,0.5263452914798207,0.8825697567116331,11,0.5921358491121271,0.2744871029237401,0.0426549458420431,0.8715445496144125,11,1.9871525183861338,0.7555939455136775,1.2316615611889958,3.6561839163020764,11,0.5575050093338125,0.24589623251376913,0.0,0.7886919022520364,11,0.5575050093338125,0.24589623251376913,0.0,0.7886919022520364,11,0.5568052953052338,0.2538368267014929,0.0,0.7997231195200738,11,0.7912576496491767,0.14591209390534668,0.544973544973545,0.9775784753363228,11,0.3420532351400166,0.2116357055981574,0.0346320346320346,0.5926724137931034,11,0.3420532351400166,0.2116357055981574,0.0346320346320346,0.5926724137931034,11,5.413008015462591,8.207813353012334,0.6872727272727273,27.875,11,-0.05947867004888836,0.04618454212035239,-0.1712663946959732,-0.012962399987521245,11,0.8515141864072717,0.2244115622262593,0.19939546814153786,0.9853450558038522,11,-0.049901626355761876,0.06921726743832389,-0.25,-0.009446693657219951,11,-0.049901626355761876,0.06921726743832389,-0.25,-0.009446693657219951,11,0.004793563349680482,0.040544201103444866,-0.0408244505524635,0.1045466810464859,11,-0.30566874417391693,0.5694252783156477,-1.0562896728515625,0.8508167266845703,11,0.13143982805989002,0.10438262663427038,0.0549659356474876,0.3499095439910888,11,0.12664626471020957,0.07055130709012156,0.070036880671978,0.274757444858551,11,26.060860200361773,2.396296129593046,21.573226928710938,29.27579498291016,11,25.755191456187855,2.0960498049161056,21.944011688232425,28.27617454528809,11
Specific,full_candidate,scconcept_encoded,mlp,0.8050886165175793,0.05932616199792442,0.6967488789237668,0.8767495852736127,11,0.6123034817599016,0.26901297176834144,0.0790508411640983,0.8645881481627387,11,2.161402700874156,0.8069845962262802,1.3307104636052283,3.9617501311107373,11,0.5793496204467544,0.24583321823409024,0.0,0.785816962146622,11,0.5793496204467544,0.24583321823409024,0.0,0.785816962146622,11,0.5584044059149409,0.2804773397356547,0.0,0.7968533086534012,11,0.804201509513646,0.17931385753692225,0.4682539682539682,1.0,11,0.3420532351400166,0.2116357055981574,0.0346320346320346,0.5926724137931034,11,0.3420532351400166,0.2116357055981574,0.0346320346320346,0.5926724137931034,11,5.413008015462591,8.207813353012334,0.6872727272727273,27.875,11,-0.05257342220063268,0.03924125232570382,-0.12904897438909158,0.0065399867819857516,11,0.8796920356841768,0.16288336509263002,0.45964362620230315,1.0163612155684232,11,-0.040179934238335685,0.041112292538414884,-0.125,0.03550295857988173,11,-0.040179934238335685,0.041112292538414884,-0.125,0.03550295857988173,11,0.004793563349680482,0.040544201103444866,-0.0408244505524635,0.1045466810464859,11,-0.30566874417391693,0.5694252783156477,-1.0562896728515625,0.8508167266845703,11,0.13143982805989002,0.10438262663427038,0.0549659356474876,0.3499095439910888,11,0.12664626471020957,0.07055130709012156,0.070036880671978,0.274757444858551,11,26.060860200361773,2.396296129593046,21.573226928710938,29.27579498291016,11,25.755191456187855,2.0960498049161056,21.944011688232425,28.27617454528809,11
Specific,full_candidate,v4_bias_rec_best,lr,0.8152861157659047,0.06423309064588284,0.6743273542600897,0.8949804327378698,11,0.6410498069477178,0.24867835805697167,0.1938796560083464,0.8846708288299503,11,2.5368974870217462,1.3172467951060416,1.3709306356592676,5.5982750672410075,11,0.5929185551574462,0.22235783968886458,0.125,0.8036437246963563,11,0.5929185551574462,0.22235783968886458,0.125,0.8036437246963563,11,0.5922137977966789,0.2256170990226229,0.1666666666666666,0.8083526682134571,11,0.806043800369178,0.14201233566081395,0.5687830687830688,0.9865470852017936,11,0.3420532351400166,0.2116357055981574,0.0346320346320346,0.5926724137931034,11,0.3420532351400166,0.2116357055981574,0.0346320346320346,0.5926724137931034,11,5.413008015462591,8.207813353012334,0.6872727272727273,27.875,11,-0.010564712213297644,0.010641138868805645,-0.03303686199976652,0.004441555759164162,11,0.9728124499372396,0.03627213327658092,0.9027463166754821,1.0056973331960581,11,-0.0144880805321283,0.04204139907071889,-0.125,0.02427184466019411,11,-0.0144880805321283,0.04204139907071889,-0.125,0.02427184466019411,11,0.01753980856896798,0.0402968666162647,-0.0340547449886798,0.1203326880931854,11,-0.023205171931873655,0.06346798283056886,-0.137022852897644,0.0697411298751831,11,0.055952359160239,0.06671179093369467,-0.0074143707752227,0.2392956316471099,11,0.038412550591270994,0.031341842196562573,0.0059650815092027,0.1189629435539245,11,1.6178679249503396,0.08296633509817566,1.516535401344299,1.8324304819107056,11,1.5946627530184658,0.06834620269368434,1.475326418876648,1.6954076290130615,11
Specific,full_candidate,v4_bias_rec_best,mlp,0.8342198497339249,0.06674958818487968,0.6720852017937219,0.9170625042335568,11,0.6574227989293254,0.27998131592115905,0.0656555379452816,0.897663822160024,11,2.348433144193692,1.098561697456076,1.4318983644284002,5.02920522103458,11,0.602134338666668,0.2595250258002648,0.0,0.8124156545209177,11,0.602134338666668,0.2595250258002648,0.0,0.8124156545209177,11,0.592780263032945,0.2771979563902395,0.0,0.813525276196853,11,0.8300557813301203,0.13696753463352734,0.6187845303867403,1.0,11,0.3420532351400166,0.2116357055981574,0.0346320346320346,0.5926724137931034,11,0.3420532351400166,0.2116357055981574,0.0346320346320346,0.5926724137931034,11,5.413008015462591,8.207813353012334,0.6872727272727273,27.875,11,-0.007454105031208857,0.03761887792157559,-0.10632735631833999,0.019860648058256936,11,0.9432383250458162,0.19013322746691672,0.3817562102696238,1.0244161043088718,11,-0.01739521601842222,0.04516710518518151,-0.125,0.01619433198380571,11,-0.01739521601842222,0.04516710518518151,-0.125,0.01619433198380571,11,0.01753980856896798,0.0402968666162647,-0.0340547449886798,0.1203326880931854,11,-0.023205171931873655,0.06346798283056886,-0.137022852897644,0.0697411298751831,11,0.055952359160239,0.06671179093369467,-0.0074143707752227,0.2392956316471099,11,0.038412550591270994,0.031341842196562573,0.0059650815092027,0.1189629435539245,11,1.6178679249503396,0.08296633509817566,1.516535401344299,1.8324304819107056,11,1.5946627530184658,0.06834620269368434,1.475326418876648,1.6954076290130615,11
Specific,full_candidate,v4_plain_best,lr,0.8321845610084441,0.05109555155240349,0.7513473016969219,0.8951195638838659,11,0.6449971718761636,0.2477985368286828,0.2192600373482726,0.884820310293008,11,2.608178218501601,1.5030123551584538,1.372532322292176,6.331133578431378,11,0.6048642353324994,0.20699708324702773,0.25,0.8059415428845232,11,0.6048642353324994,0.20699708324702773,0.25,0.8059415428845232,11,0.5964961163883746,0.22726529288949326,0.1666666666666666,0.8130344349433788,11,0.8103826845882774,0.13460213675186541,0.6084656084656085,0.9865470852017936,11,0.3420532351400166,0.2116357055981574,0.0346320346320346,0.5926724137931034,11,0.3420532351400166,0.2116357055981574,0.0346320346320346,0.5926724137931034,11,5.413008015462591,8.207813353012334,0.6872727272727273,27.875,11,-0.00661734728485181,0.020381483673604265,-0.04220097484299229,0.035079108394162506,11,0.9841491294200219,0.04507271368851875,0.8982331056893506,1.0478194090581283,11,-0.0025424003570749306,0.022576951358226047,-0.06428571428571428,0.02127659574468077,11,-0.0025424003570749306,0.022576951358226047,-0.06428571428571428,0.02127659574468077,11,0.011638616804372164,0.02515710921191103,-0.0185732152312994,0.0691885501146316,11,-0.008657466281544065,0.04318932942204706,-0.076849341392517,0.0522575378417968,11,0.04388912860304112,0.044353537866338874,0.0099080307409167,0.1642069369554519,11,0.03225051179866895,0.024711117749848473,0.0112087083980441,0.0950183868408203,11,1.5977426984093406,0.059858897192970245,1.5031533241271973,1.7294590473175049,11,1.5890852321277966,0.06204115921898664,1.4337899684906006,1.656102180480957,11
Specific,full_candidate,v4_plain_best,mlp,0.8459552121577314,0.043486576608274694,0.7690934540252565,0.9095394736842106,11,0.6643819413124956,0.26657818469650746,0.1108460160262086,0.8951685330908802,11,2.4832740289805164,1.0990414745222168,1.4216260155933214,4.956578639869536,11,0.6029873306369252,0.2541913745954902,0.0,0.8110661268556005,11,0.6029873306369252,0.2541913745954902,0.0,0.8110661268556005,11,0.589584531184778,0.2740568908164313,0.0,0.8060801473975127,11,0.8355186586221494,0.14915329334227886,0.5661375661375662,1.0,11,0.3420532351400166,0.2116357055981574,0.0346320346320346,0.5926724137931034,11,0.3420532351400166,0.2116357055981574,0.0346320346320346,0.5926724137931034,11,5.413008015462591,8.207813353012334,0.6872727272727273,27.875,11,-0.0004949626480387228,0.03146632678046506,-0.061136878237413,0.03493430690310051,11,0.9751488671455654,0.12206178368127885,0.6445176800914854,1.0794341720856202,11,-0.01654222404816493,0.046309637793022426,-0.125,0.02127659574468077,11,-0.01654222404816493,0.046309637793022426,-0.125,0.02127659574468077,11,0.011638616804372164,0.02515710921191103,-0.0185732152312994,0.0691885501146316,11,-0.008657466281544065,0.04318932942204706,-0.076849341392517,0.0522575378417968,11,0.04388912860304112,0.044353537866338874,0.0099080307409167,0.1642069369554519,11,0.03225051179866895,0.024711117749848473,0.0112087083980441,0.0950183868408203,11,1.5977426984093406,0.059858897192970245,1.5031533241271973,1.7294590473175049,11,1.5890852321277966,0.06204115921898664,1.4337899684906006,1.656102180480957,11
Specific,full_candidate,v4_type_pe_best,lr,0.8271816758593651,0.047846111423039475,0.7539494129834254,0.8929699210019576,11,0.6444944454453986,0.2582794766176017,0.1644997225126816,0.8833061656643608,11,2.481915990711,1.1523544270644708,1.3983715879879173,4.749929487553686,11,0.608055230268694,0.20069065651412388,0.25,0.8040249161475802,11,0.608055230268694,0.20069065651412388,0.25,0.8040249161475802,11,0.5803099786123294,0.2633948159893607,0.0,0.8111469368954399,11,0.8091529520893016,0.14202504338575667,0.5846560846560847,0.9865470852017936,11,0.3420532351400166,0.2116357055981574,0.0346320346320346,0.5926724137931034,11,0.3420532351400166,0.2116357055981574,0.0346320346320346,0.5926724137931034,11,5.413008015462591,8.207813353012334,0.6872727272727273,27.875,11,-0.007120073715616815,0.02202720004610127,-0.04942161802533471,0.021123558928789032,11,0.9681744870534114,0.07528905300646259,0.7689729416380883,1.028795375692825,11,0.0006485945791195829,0.013716022852993243,-0.021428571428571408,0.029787234042553123,11,0.0006485945791195829,0.013716022852993243,-0.021428571428571408,0.029787234042553123,11,0.011183434758674,0.029888814805757752,-0.0235254988074302,0.079059399664402,11,-0.011893565004522162,0.049362845388329184,-0.0888906717300415,0.0616489648818969,11,0.050990574485198975,0.05160923326171455,0.0147127034142613,0.1960390657186508,11,0.039807139726524964,0.029710610318263775,0.0113540021702647,0.1169796660542488,11,1.6115868199955334,0.05566767687281978,1.535374641418457,1.7352479696273804,11,1.5996932549910112,0.06156662206507744,1.4464839696884155,1.6745426654815674,11
Specific,full_candidate,v4_type_pe_best,mlp,0.8413489838914866,0.04912790586692219,0.7623318385650224,0.908807068346542,11,0.6668285828410192,0.2714037608880055,0.0984319864888579,0.8940387676998692,11,2.4417283895522646,0.9962562002264133,1.4483813938689607,4.507818984896816,11,0.6207574427354692,0.22356278659852538,0.125,0.8063427800269906,11,0.6207574427354692,0.22356278659852538,0.125,0.8063427800269906,11,0.587498909475296,0.2689404283682381,0.0,0.8152346406710497,11,0.8302537449822881,0.15068236002845073,0.5793650793650794,1.0,11,0.3420532351400166,0.2116357055981574,0.0346320346320346,0.5926724137931034,11,0.3420532351400166,0.2116357055981574,0.0346320346320346,0.5926724137931034,11,5.413008015462591,8.207813353012334,0.6872727272727273,27.875,11,0.0019516788804849093,0.04523589185069371,-0.0876128554026141,0.058660914996935265,11,0.9740904238152402,0.1589631075674139,0.5723359111399636,1.130250889999233,11,0.0012278880503790496,0.037211452111574395,-0.08571428571428569,0.05339805825242716,11,0.0012278880503790496,0.037211452111574395,-0.08571428571428569,0.05339805825242716,11,0.011183434758674,0.029888814805757752,-0.0235254988074302,0.079059399664402,11,-0.011893565004522162,0.049362845388329184,-0.0888906717300415,0.0616489648818969,11,0.050990574485198975,0.05160923326171455,0.0147127034142613,0.1960390657186508,11,0.039807139726524964,0.029710610318263775,0.0113540021702647,0.1169796660542488,11,1.6115868199955334,0.05566767687281978,1.535374641418457,1.7352479696273804,11,1.5996932549910112,0.06156662206507744,1.4464839696884155,1.6745426654815674,11
Specific,tf_stratified_1to10,baseline,lr,0.7520076539552925,0.07155841175721202,0.61875,0.848102245321709,11,0.6431588040584101,0.2552264625987584,0.1660141287141086,0.888307240699563,11,1.6294837953134014,0.28748166743621206,1.3747413822064967,2.3639081051894126,11,0.607700144140641,0.19849736475977586,0.25,0.7989203778677463,11,0.607700144140641,0.19849736475977586,0.25,0.7989203778677463,11,0.5779243833253112,0.2638640919412395,0.0,0.8049849988460651,11,0.738728660788016,0.13929905715339902,0.5494791666666666,0.975,11,0.41470558202166213,0.1945652318522682,0.0909090909090909,0.6237298266586969,11,0.41470558202166213,0.1945652318522682,0.0909090909090909,0.6237298266586969,11,2.450967209944613,2.8430302198657245,0.603258265452803,10.0,11,0.0,0.0,0.0,0.0,11,1.0,0.0,1.0,1.0,11,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,11,0.01721544093875718,0.020921708121123286,-0.0058326576836407,0.0621111690998077,11,-0.001705120910297754,0.03352852565913455,-0.0847222805023193,0.0317708849906921,11,0.048006968869065636,0.041190982434806914,0.0058367825113236,0.1584547609090805,11,0.030791527930308427,0.026722955259721914,0.0072959270328283,0.0963435918092727,11,0.891999667341059,0.04882295492403333,0.8087942004203796,0.9931120276451112,11,0.8902945464307611,0.0382430605386517,0.8405650854110718,0.9524005651474,11
Specific,tf_stratified_1to10,baseline,mlp,0.7733926619437355,0.06326943353051764,0.6796875,0.8809631282322444,11,0.6688280216267327,0.24560172436682276,0.1747339252562236,0.8963609694221767,11,1.7406739943377885,0.4279227684990932,1.4020952540262466,2.547578737924142,11,0.6133032040705219,0.22130442414939927,0.125,0.8043184885290149,11,0.6133032040705219,0.22130442414939927,0.125,0.8043184885290149,11,0.5836942800346414,0.2734116591066454,0.0,0.8135259356533159,11,0.7797843628035249,0.15693178069616492,0.5977291159772912,1.0,11,0.41470558202166213,0.1945652318522682,0.0909090909090909,0.6237298266586969,11,0.41470558202166213,0.1945652318522682,0.0909090909090909,0.6237298266586969,11,2.450967209944613,2.8430302198657245,0.603258265452803,10.0,11,0.0,0.0,0.0,0.0,11,1.0,0.0,1.0,1.0,11,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,11,0.01721544093875718,0.020921708121123286,-0.0058326576836407,0.0621111690998077,11,-0.001705120910297754,0.03352852565913455,-0.0847222805023193,0.0317708849906921,11,0.048006968869065636,0.041190982434806914,0.0058367825113236,0.1584547609090805,11,0.030791527930308427,0.026722955259721914,0.0072959270328283,0.0963435918092727,11,0.891999667341059,0.04882295492403333,0.8087942004203796,0.9931120276451112,11,0.8902945464307611,0.0382430605386517,0.8405650854110718,0.9524005651474,11
Specific,tf_stratified_1to10,cl_scratch_v5,lr,0.751422812306427,0.06906585457004986,0.634375,0.8416538774036292,11,0.6436908747292373,0.24807803886502164,0.1702956219144549,0.8864144395304119,11,1.6455923958747447,0.28997152492906175,1.3414289129419,2.262586698958185,11,0.6042819864676154,0.1920051096991446,0.25,0.7955465587044535,11,0.6042819864676154,0.1920051096991446,0.25,0.7955465587044535,11,0.5967916731082797,0.21581655495061566,0.1818181818181818,0.8036044362292052,11,0.7312878284011668,0.14111779956459664,0.5729166666666666,0.975,11,0.41470558202166213,0.1945652318522682,0.0909090909090909,0.6237298266586969,11,0.41470558202166213,0.1945652318522682,0.0909090909090909,0.6237298266586969,11,2.450967209944613,2.8430302198657245,0.603258265452803,10.0,11,0.0005320706708271318,0.023427945377768482,-0.03174498711131524,0.04391703205149661,11,1.01054632388018,0.05361486945132582,0.9571381789297139,1.1494747821710058,11,-0.003418157673025567,0.02272202546821593,-0.051063829787234116,0.035502958579881616,11,-0.003418157673025567,0.02272202546821593,-0.051063829787234116,0.035502958579881616,11,0.01634177472442387,0.031694394276249,-0.0114728026092052,0.0967800766229629,11,0.0036291750994595635,0.030894943485059157,-0.0572061538696289,0.0436701774597168,11,0.04807439615780654,0.061567960786121534,0.0083787832409143,0.2209299206733703,11,0.03173262143338263,0.0357699125314396,0.0044799447059631,0.1241498440504074,11,1.6107247309251265,0.05395696068218223,1.514305830001831,1.7287898063659668,11,1.6143539060245862,0.06496207930922107,1.457099676132202,1.709033489227295,11
Specific,tf_stratified_1to10,cl_scratch_v5,mlp,0.7608882372533927,0.11662341728128883,0.4453125,0.8757141567469273,11,0.6715778101117604,0.2611842103368928,0.1139355627532664,0.8930503068463161,11,1.7039499434252088,0.4753922936642095,1.2532911902859305,2.7039320993904545,11,0.6279564834992358,0.1955820038094212,0.25,0.7997125059894585,11,0.6279564834992358,0.1955820038094212,0.25,0.7997125059894585,11,0.5820983723527041,0.26952850971026376,0.0,0.8130155820348305,11,0.7950909189974305,0.14842212091940343,0.6004765687053217,1.0,11,0.41470558202166213,0.1945652318522682,0.0909090909090909,0.6237298266586969,11,0.41470558202166213,0.1945652318522682,0.0909090909090909,0.6237298266586969,11,2.450967209944613,2.8430302198657245,0.603258265452803,10.0,11,0.002749788485027742,0.029475965343323716,-0.06079836250295721,0.027696717308076324,11,0.9812790797616402,0.11648614425084589,0.6520517557549019,1.066116966971065,11,0.014653279428713977,0.037997533664180246,-0.012135922330097082,0.125,11,0.014653279428713977,0.037997533664180246,-0.012135922330097082,0.125,11,0.01634177472442387,0.031694394276249,-0.0114728026092052,0.0967800766229629,11,0.0036291750994595635,0.030894943485059157,-0.0572061538696289,0.0436701774597168,11,0.04807439615780654,0.061567960786121534,0.0083787832409143,0.2209299206733703,11,0.03173262143338263,0.0357699125314396,0.0044799447059631,0.1241498440504074,11,1.6107247309251265,0.05395696068218223,1.514305830001831,1.7287898063659668,11,1.6143539060245862,0.06496207930922107,1.457099676132202,1.709033489227295,11
Specific,tf_stratified_1to10,cl_v6_fair,lr,0.7429972332270541,0.08063329302218776,0.6176305910797225,0.8436528714582339,11,0.6329189676522686,0.2643156610179544,0.16048316173316174,0.8871962049306631,11,1.5939852645279542,0.30609658369462384,1.3396493217061398,2.3413862159535554,11,0.5987617293837842,0.201323798654284,0.25,0.7958792525155726,11,0.5987617293837842,0.201323798654284,0.25,0.7958792525155726,11,0.5899418710729503,0.22577110947189727,0.16666666666666666,0.8066682102338504,11,0.7294590655867753,0.13564422135472526,0.5703125,0.9625,11,0.41470558202166213,0.1945652318522682,0.09090909090909091,0.6237298266586969,11,0.41470558202166213,0.1945652318522682,0.09090909090909091,0.6237298266586969,11,2.450967209944613,2.8430302198657245,0.603258265452803,10.0,11,-0.010239836406141482,0.036464686390999035,-0.08496866203133513,0.03862386589277533,11,0.9791850218631315,0.07876468115284961,0.80779261046288,1.1085517001134138,11,-0.00893841475685671,0.026527226610589837,-0.05917159763313612,0.02857142857142858,11,-0.00893841475685671,0.026527226610589837,-0.05917159763313612,0.02857142857142858,11,0.01946332607820461,0.02966137624596999,-0.009567562490701675,0.09597253054380417,11,0.0007236328991976651,0.03031838683316964,-0.054668545722961426,0.052837252616882324,11,0.050244958817281506,0.06102404458903119,0.006655216217041016,0.2202570140361786,11,0.0307816327390769,0.03602444905709235,0.0006143979844637215,0.12428448349237442,11,1.3550800735300237,0.050051551493300206,1.2792330980300903,1.4643938541412354,11,1.3558037064292214,0.053194478846422116,1.2271215915679932,1.4300401210784912,11
Specific,tf_stratified_1to10,cl_v6_fair,mlp,0.7590399379897298,0.11214180478904914,0.475,0.8746372793046081,11,0.6698518243697289,0.2658448879305,0.11793214649683421,0.9002405982925992,11,1.699325813367574,0.4914307892848161,1.2972536114651763,2.7702429325136007,11,0.619317006227943,0.21972941917335104,0.125,0.8070175438596491,11,0.619317006227943,0.21972941917335104,0.125,0.8070175438596491,11,0.5794602860174662,0.28142313466824986,0.0,0.8102331606217616,11,0.7851888891784049,0.15393883134855954,0.5966850828729282,1.0,11,0.41470558202166213,0.1945652318522682,0.09090909090909091,0.6237298266586969,11,0.41470558202166213,0.1945652318522682,0.09090909090909091,0.6237298266586969,11,2.450967209944613,2.8430302198657245,0.603258265452803,10.0,11,0.001023802742996179,0.03173225889144462,-0.056801778759389396,0.037288262251823245,11,0.9763818450456321,0.11136953900416695,0.6749241529594364,1.087402281733162,11,0.006013802157421033,0.0240660589287443,-0.019417475728155276,0.0714285714285714,11,0.006013802157421033,0.0240660589287443,-0.019417475728155276,0.0714285714285714,11,0.01946332607820461,0.02966137624596999,-0.009567562490701675,0.09597253054380417,11,0.0007236328991976651,0.03031838683316964,-0.054668545722961426,0.052837252616882324,11,0.050244958817281506,0.06102404458903119,0.006655216217041016,0.2202570140361786,11,0.0307816327390769,0.03602444905709235,0.0006143979844637215,0.12428448349237442,11,1.3550800735300237,0.050051551493300206,1.2792330980300903,1.4643938541412354,11,1.3558037064292214,0.053194478846422116,1.2271215915679932,1.4300401210784912,11
Specific,tf_stratified_1to10,minus,lr,0.7478140478528222,0.08484880121156915,0.5890625,0.8340963902036395,11,0.6384968667335521,0.2694613143949788,0.1422122179196406,0.8881406365601815,11,1.588811917756078,0.27924704068805545,1.4177460183450874,2.3571773917014935,11,0.5938594043150364,0.23023358010550946,0.125,0.8011499760421658,11,0.5938594043150364,0.23023358010550946,0.125,0.8011499760421658,11,0.5909888240422763,0.23489994073379952,0.1333333333333333,0.8084617153368591,11,0.7362608101512307,0.1232036331837112,0.5939226519337016,0.925,11,0.41470558202166213,0.1945652318522682,0.0909090909090909,0.6237298266586969,11,0.41470558202166213,0.1945652318522682,0.0909090909090909,0.6237298266586969,11,2.450967209944613,2.8430302198657245,0.603258265452803,10.0,11,-0.004661937324857996,0.027187194186075948,-0.06415108832158412,0.03187093767331117,11,0.9779102132461776,0.06544079655814905,0.854883989844283,1.0393693298141318,11,-0.013840739825604631,0.04053647164182643,-0.125,0.027272727272727226,11,-0.013840739825604631,0.04053647164182643,-0.125,0.027272727272727226,11,0.02379320036958561,0.025425346611068694,0.0033295527100563,0.094291515648365,11,0.001852241429415609,0.01798849592743966,-0.0332222580909729,0.0244727134704589,11,0.05084581402215087,0.05126735133576229,0.0225923359394073,0.1951162070035934,11,0.027052613652565227,0.027924871750907094,0.0057072076015174,0.1008246913552284,11,0.8124185258691962,0.02110942645739946,0.7876096963882446,0.8697206974029541,11,0.8142707672986117,0.024871150848357376,0.7632118463516235,0.8620618581771851,11
Specific,tf_stratified_1to10,minus,mlp,0.7588868006177155,0.11884776191264493,0.4453125,0.8639394369285134,11,0.6684020307284899,0.262389382367427,0.1244370459419378,0.8956890450483871,11,1.688107695092011,0.3941647182113073,1.368807505361316,2.513398572084833,11,0.6261685409515607,0.20080429912519046,0.25,0.8021082894106373,11,0.6261685409515607,0.20080429912519046,0.25,0.8021082894106373,11,0.5827213204389713,0.2716212171030543,0.0,0.8099019149929939,11,0.7967125166337765,0.13285349880949796,0.6338363780778395,1.0,11,0.41470558202166213,0.1945652318522682,0.0909090909090909,0.6237298266586969,11,0.41470558202166213,0.1945652318522682,0.0909090909090909,0.6237298266586969,11,2.450967209944613,2.8430302198657245,0.603258265452803,10.0,11,-0.00042599089824275275,0.027731563855883885,-0.05029687931428581,0.0392100520947648,11,0.9774392708695854,0.09288612963677784,0.712151608564094,1.049999782724207,11,0.012865336881038813,0.04194770765852459,-0.035502958579881616,0.125,11,0.012865336881038813,0.04194770765852459,-0.035502958579881616,0.125,11,0.02379320036958561,0.025425346611068694,0.0033295527100563,0.094291515648365,11,0.001852241429415609,0.01798849592743966,-0.0332222580909729,0.0244727134704589,11,0.05084581402215087,0.05126735133576229,0.0225923359394073,0.1951162070035934,11,0.027052613652565227,0.027924871750907094,0.0057072076015174,0.1008246913552284,11,0.8124185258691962,0.02110942645739946,0.7876096963882446,0.8697206974029541,11,0.8142707672986117,0.024871150848357376,0.7632118463516235,0.8620618581771851,11
